city,district,neighborhood,room,living_room,area,age,floor,price
izmir,karabaglar,bahcelievler,2,1,85,3,2,25000
izmir,cigli,guzeltepe,2,1,75,15,0,6500
izmir,karsiyaka,inonu,1,1,47,15,6,17950
izmir,bornova,kazimdirik,1,1,64,5,4,16000
izmir,cigli,atasehir,2,1,84,3,2,30000
izmir,karsiyaka,nergiz,3,1,115,26,2,17000
izmir,konak,murat_reis,1,1,48,35,1,12000
izmir,buca,firat,2,1,100,30,3,20000
izmir,bornova,erzene,3,1,110,25,3,15000
izmir,tire,hurriyet,1,1,60,4,3,10900
izmir,buca,inkilap,2,1,85,3,1,15000
izmir,odemis,suleyman_demirel,3,1,145,5,0,17500
izmir,buca,yildiz,2,1,120,21,3,12000
izmir,karsiyaka,nergiz,2,1,85,21,5,18000
izmir,buca,kozagac,3,1,130,20,0,22500
izmir,foca,haciveli,2,1,75,21,2,10000
izmir,buca,yaylacik,1,1,45,3,3,12000
izmir,foca,kazim_dirik,3,1,130,5,2,14500
izmir,konak,gunesli,3,1,125,25,2,25000
izmir,buca,kurucesme,2,1,75,4,1,20000
izmir,buca,hurriyet,2,1,85,0,3,18000
izmir,konak,kahramanlar,2,1,90,25,3,17000
izmir,karsiyaka,semikler,2,1,110,11,4,25000
izmir,gaziemir,gazi,3,1,145,5,1,28000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,85,5,3,25000
izmir,torbali,torbali,2,1,90,5,3,13000
izmir,menemen,29_ekim,3,1,150,11,1,15000
izmir,bornova,erzene,1,1,65,5,5,25000
izmir,menemen,kasimpasa,3,1,110,11,2,17500
izmir,konak,guzelyali,3,1,120,31,4,17500
izmir,bornova,kazimdirik,2,1,68,0,5,32000
izmir,buca,guven,2,1,90,30,4,14000
izmir,balcova,onur,3,1,150,25,3,20000
izmir,menemen,esatpasa,3,1,155,15,3,15000
izmir,balcova,cetin_emec,3,1,145,21,2,25000
izmir,bornova,mevlana,1,1,55,7,1,14000
izmir,cesme,alacati,3,1,130,16,-2,26000
izmir,karsiyaka,bahcelievler,2,1,90,30,3,15000
izmir,konak,turgut_reis,3,1,120,40,1,17000
izmir,bayrakli,alpaslan,2,1,80,0,1,12000
izmir,buca,kozagac,2,1,80,4,4,16000
izmir,bayrakli,emek,1,1,100,11,2,12000
izmir,karabaglar,basin_sitesi,3,1,130,32,1,25000
izmir,konak,guzelyali,2,1,80,35,1,15000
izmir,narlidere,narli,3,1,130,25,3,19000
izmir,seferihisar,sigacik,1,1,55,0,1,20000
izmir,buca,kozagac,1,1,50,0,4,10500
izmir,menemen,9_eylul,3,1,160,7,6,25000
izmir,konak,barbaros,3,1,170,40,3,42500
izmir,bayrakli,osmangazi,2,1,100,30,3,14500
izmir,balcova,onur,3,1,120,25,4,18000
izmir,buca,yildiz,1,1,50,5,5,8750
izmir,karsiyaka,nergiz,1,1,60,4,1,25000
izmir,konak,kultur,3,1,130,29,2,24000
izmir,bornova,ataturk,2,1,80,30,1,12500
izmir,bayrakli,mansuroglu,3,1,120,26,2,20000
izmir,karsiyaka,bahcelievler,2,1,115,21,6,17000
izmir,seferihisar,turabiye,2,1,130,8,5,15000
izmir,konak,mithatpasa,2,1,85,5,1,12000
izmir,karsiyaka,imbatli,1,1,50,6,3,16500
izmir,menemen,kasimpasa,3,1,125,12,3,15000
izmir,balcova,cetin_emec,2,1,100,22,4,25000
izmir,konak,akin_simav,4,1,180,27,2,60000
izmir,karabaglar,general_kazim_ozalp,2,1,100,25,1,13000
izmir,buca,adatepe,1,1,45,5,1,12000
izmir,bornova,ataturk,3,1,165,15,3,25000
izmir,gaziemir,atifbey,3,1,135,25,5,20000
izmir,menemen,85_yil_cumhuriyet,2,1,100,1,3,16000
izmir,bayrakli,postacilar,3,1,120,16,2,15000
izmir,buca,inkilap,3,1,120,31,4,12000
izmir,buca,kurucesme,2,1,65,4,0,9000
izmir,menemen,esatpasa,3,1,120,13,4,20000
izmir,karabaglar,yurdoglu,3,1,130,16,6,14500
izmir,bayrakli,manavkuyu,2,1,110,21,4,15000
izmir,guzelbahce,siteler,1,1,60,21,0,25000
izmir,buca,yildiz,1,1,55,16,0,7000
izmir,narlidere,huzur,4,1,210,21,6,50000
izmir,cesme,musalla,1,1,55,4,0,20000
izmir,karsiyaka,ornekkoy,2,1,85,0,1,17000
izmir,karsiyaka,bahcelievler,3,1,110,25,2,16000
izmir,karsiyaka,donanmaci,3,1,150,40,2,20000
izmir,buca,kurucesme,1,1,50,4,0,12000
izmir,cigli,egekent,3,1,110,26,5,16000
izmir,menemen,gazi_mustafa_kemal,1,1,55,4,1,9750
izmir,balcova,onur,3,1,110,30,1,18000
izmir,konak,goztepe,3,1,120,34,5,25000
izmir,karsiyaka,zubeyde_hanim,1,1,55,2,2,20500
izmir,cesme,16_eylul,1,1,55,13,1,25000
izmir,buca,inkilap,3,1,130,35,4,17500
izmir,bayrakli,yamanlar,3,1,140,26,2,13000
izmir,gaziemir,hurriyet,3,1,130,15,1,13000
izmir,urla,kuscular,2,1,80,0,2,30000
izmir,cesme,alacati,4,1,160,15,2,50000
izmir,karabaglar,vatan,1,1,45,1,1,10000
izmir,bornova,kazimdirik,2,1,50,4,3,20000
izmir,guzelbahce,camli,3,1,135,16,2,24750
izmir,buca,kurucesme,1,1,55,4,5,11500
izmir,seferihisar,ataturk,3,1,130,20,0,30000
izmir,konak,atilla,3,1,185,30,5,21000
izmir,bayrakli,gumuspala,2,1,75,10,2,17000
izmir,buca,kurucesme,1,1,60,0,2,10000
izmir,karsiyaka,zubeyde_hanim,3,1,130,21,6,16000
izmir,foca,yenikoy,4,1,200,0,0,55000
izmir,odemis,cumhuriyet,4,1,180,6,3,20000
izmir,buca,ataturk,1,1,60,3,3,17000
izmir,kemalpasa,yukarikizilca_merkez,3,1,170,18,2,25000
izmir,cigli,atasehir,1,1,45,21,0,17500
izmir,bornova,evka_4,2,1,90,0,1,25000
izmir,odemis,zafer,3,1,140,8,1,15000
izmir,buca,dumlupinar,1,1,55,10,4,11500
izmir,balcova,egitim,1,1,65,5,4,17000
izmir,menemen,inonu,1,1,55,4,3,9000
izmir,menemen,ismet_inonu,3,1,125,15,3,15000
izmir,selcuk,14_mayis,2,1,100,0,2,15000
izmir,balcova,teleferik,3,1,121,28,1,20000
izmir,bornova,kazimdirik,3,1,110,27,1,20000
izmir,bornova,doganlar,2,1,110,16,2,11000
izmir,cesme,ovacik,3,1,160,16,0,27000
izmir,konak,murat_reis,2,1,90,6,0,12000
izmir,buca,ufuk,2,1,86,6,2,16000
izmir,karsiyaka,yali,2,1,112,13,1,35000
izmir,karabaglar,kazim_karabekir,3,1,130,0,2,22000
izmir,bayrakli,yamanlar,2,1,90,10,2,9000
izmir,karsiyaka,demirkopru,1,1,60,4,5,18000
izmir,konak,alsancak,2,1,100,21,3,20000
izmir,seferihisar,ataturk,1,1,60,10,2,10000
izmir,cigli,koyici,2,1,80,35,5,10000
izmir,buca,ataturk,1,1,51,5,1,14500
izmir,menemen,ulus,2,1,90,0,3,15000
izmir,bayrakli,yamanlar,3,1,120,26,3,10000
izmir,kinik,turkcedit,2,1,90,4,0,10000
izmir,foca,kazim_dirik,2,1,75,0,2,11000
izmir,buca,adatepe,3,1,120,21,1,18000
izmir,menemen,85_yil_cumhuriyet,1,1,50,3,1,12000
izmir,buca,laleli,2,1,110,28,5,18000
izmir,urla,zeytinalani,3,1,130,30,1,20000
izmir,foca,fevzipasa,2,1,85,32,2,22000
izmir,gaziemir,yesil,3,1,110,25,1,14000
izmir,buca,kurucesme,2,1,65,5,5,13500
izmir,aliaga,cakmakli,2,1,110,30,0,40000
izmir,narlidere,camtepe,2,1,120,16,3,35000
izmir,karabaglar,aydin,3,1,95,15,3,15000
izmir,karabaglar,bahcelievler,3,1,140,35,4,19000
izmir,buca,adatepe,1,1,45,11,2,11500
izmir,balcova,teleferik,3,1,135,28,3,25000
izmir,konak,kultur,4,1,200,30,3,35000
izmir,buca,vali_rahmi_bey,3,1,100,25,1,15000
izmir,buca,hurriyet,3,1,140,25,3,18000
izmir,karsiyaka,alaybey,3,1,120,30,1,20000
izmir,konak,kultur,2,1,95,32,2,15000
izmir,bornova,kazimdirik,3,1,137,36,3,25000
izmir,bornova,kazimdirik,1,1,71,0,2,25000
izmir,cigli,balatcik,2,1,78,5,5,19750
izmir,buca,ataturk,2,1,80,4,3,17000
izmir,karsiyaka,aksoy,3,1,110,21,5,22000
izmir,karabaglar,devrim,2,1,100,16,2,9500
izmir,gaziemir,irmak,3,1,140,16,3,15000
izmir,menderes,cuneytbey,2,1,70,0,1,18500
izmir,karsiyaka,dedebasi,2,1,100,7,-2,18000
izmir,seferihisar,cumhuriyet,4,1,150,25,2,50000
izmir,karabaglar,muammer_akar,2,1,60,35,1,11000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,85,6,2,25000
izmir,karabaglar,yurdoglu,3,1,155,6,3,25000
izmir,menemen,inonu,3,1,135,7,5,17500
izmir,seferihisar,colak_ibrahim_bey,2,1,75,0,3,18500
izmir,torbali,tepekoy,3,1,155,25,1,12000
izmir,gaziemir,atifbey,3,1,155,20,2,19000
izmir,karabaglar,vatan,2,1,105,23,3,15000
izmir,urla,m_fevzi_cakmak,2,1,55,15,0,26000
izmir,seferihisar,ataturk,2,1,75,2,0,20000
izmir,gaziemir,gazi,2,1,90,5,4,27000
izmir,gaziemir,irmak,3,1,130,12,3,18000
izmir,bayrakli,mansuroglu,3,1,100,25,3,15000
izmir,buca,kurucesme,2,1,115,25,1,13500
izmir,urla,gulbahce,1,1,45,2,1,20000
izmir,buca,ataturk,1,1,60,5,-1,10000
izmir,konak,altintas,2,1,85,35,6,25000
izmir,bornova,kazimdirik,1,1,67,2,4,35000
izmir,karabaglar,doganay,2,1,85,20,3,10000
izmir,odemis,suleyman_demirel,2,1,110,15,0,11000
izmir,menemen,gazi_mustafa_kemal,1,1,65,7,4,10000
izmir,bayrakli,dogancay,2,1,60,10,2,7000
izmir,karabaglar,bozyaka,3,1,128,10,1,17000
izmir,balcova,fevzi_cakmak,3,1,140,30,5,25000
izmir,karabaglar,ali_fuat_cebesoy,3,1,135,23,6,16000
izmir,seferihisar,bengiler,2,1,40,25,1,20000
izmir,bornova,tuna,4,1,150,30,4,10000
izmir,buca,kozagac,1,1,60,6,2,12500
izmir,konak,alsancak,1,1,70,25,1,12500
izmir,bornova,erzene,2,1,80,5,4,23000
izmir,menemen,29_ekim,3,1,150,2,2,27000
izmir,bornova,kazimdirik,2,1,90,5,1,25000
izmir,foca,haciveli,2,1,95,0,2,14000
izmir,buca,baris,3,1,125,21,4,15000
izmir,buca,gaziler,3,1,140,12,0,16250
izmir,karabaglar,fahrettin_altay,2,1,90,35,3,18000
izmir,buca,mustafa_kemal,2,1,75,18,1,7250
izmir,karabaglar,uckuyular,3,1,110,35,3,20000
izmir,konak,kemal_reis,3,1,130,40,1,15500
izmir,seferihisar,camikebir,2,1,90,5,2,16000
izmir,karsiyaka,bostanli,3,1,130,31,2,22000
izmir,konak,alsancak,3,1,130,37,4,43000
izmir,karsiyaka,ornekkoy,1,1,100,7,1,15000
izmir,odemis,suleyman_demirel,3,1,130,30,4,6000
izmir,buca,ufuk,3,1,160,16,0,17000
izmir,menemen,gazi,2,1,90,0,3,15000
izmir,konak,barbaros,2,1,90,30,3,20000
izmir,buca,yildiz,1,1,45,2,0,9000
izmir,buca,yaylacik,2,1,90,16,0,12000
izmir,karsiyaka,semikler,1,1,55,4,1,15000
mugla,ortaca,beskopru,3,1,155,3,5,15000
mugla,bodrum,koyunbaba,3,1,140,3,0,40000
mugla,milas,meselik,3,1,142,0,2,40000
mugla,bodrum,eskicesme,3,1,200,11,2,45000
mugla,fethiye,karaculha,2,1,120,3,0,25000
mugla,fethiye,akarca,1,1,65,4,0,15000
mugla,dalaman,merkez,3,1,140,1,2,15000
mugla,koycegiz,gulpinar,3,1,135,5,1,13000
mugla,ortaca,karaburun,1,1,60,0,3,10000
mugla,koycegiz,zeytinalani,2,1,120,0,0,12000
mugla,bodrum,koyunbaba,2,1,70,25,5,45000
mugla,koycegiz,yangi,3,1,185,10,2,15000
mugla,fethiye,karaculha,3,1,135,16,3,13500
mugla,mentese,muslihittin,1,1,60,31,0,10500
mugla,fethiye,inlice,2,1,90,0,2,50000
mugla,kavaklidere,cumhuriyet,2,1,100,20,2,5000
mugla,fethiye,yeni,2,1,55,0,1,15000
mugla,koycegiz,ulucami,2,1,130,1,0,12000
mugla,milas,gulluk,3,1,200,30,2,50000
mugla,fethiye,babatasi,2,1,90,5,3,15000
mugla,fethiye,ciftlik,1,1,50,1,2,10000
mugla,mentese,kotekli,2,1,100,10,0,9000
mugla,koycegiz,yeni,1,1,45,0,1,10000
mugla,koycegiz,ulucami,1,1,30,15,3,10000
mugla,fethiye,akarca,3,1,120,0,0,50000
mugla,dalaman,merkez,2,1,95,0,2,13000
mugla,milas,cumhuriyet,3,1,135,13,-1,15000
mugla,ortaca,cumhuriyet,1,1,70,0,1,11000
mugla,mentese,dogan,1,1,70,35,2,7750
mugla,bodrum,peksimet,1,1,80,30,0,15000
mugla,koycegiz,hamitkoy,1,1,63,1,2,10000
mugla,koycegiz,beyobasi,3,1,120,10,0,10000
mugla,ula,koprubasi,1,1,45,4,1,10000
mugla,bodrum,geris,2,1,90,7,3,35000
mugla,bodrum,bitez,1,1,50,25,0,15000
mugla,milas,haci_ilyas,1,1,75,2,1,10000
mugla,bodrum,konacik,2,1,110,15,5,25000
mugla,bodrum,muskebi,2,1,100,1,2,60000
mugla,ortaca,bahcelievler,2,1,95,0,5,12000
mugla,koycegiz,ulucami,1,1,35,20,0,6500
mugla,ortaca,tepearasi,1,1,80,11,0,20000
mugla,koycegiz,hamitkoy,1,1,60,2,0,10000
mugla,bodrum,guvercinlik,2,1,115,15,0,60000
mugla,bodrum,akcaalan,2,1,85,3,1,20000
mugla,dalaman,merkez,3,1,145,16,2,13500
mugla,ortaca,karaburun,3,1,125,20,3,13500
mugla,bodrum,kumbahce,1,1,75,20,5,25000
mugla,koycegiz,zeytinalani,1,1,25,0,0,8000
mugla,bodrum,bitez,2,1,80,5,1,7000
mugla,koycegiz,gelisim,1,1,80,1,2,11000
mugla,ortaca,ataturk,3,1,130,0,3,18000
mugla,dalaman,karacali,2,1,105,1,3,18000
mugla,bodrum,geris,2,1,95,16,0,25000
mugla,milas,becin,1,1,45,4,2,13000
mugla,mentese,kotekli,1,1,50,0,4,11000
mugla,bodrum,golkoy,2,1,85,0,0,25000
mugla,ortaca,cayli,3,1,135,0,3,15000
mugla,milas,oren,3,1,95,10,1,15000
mugla,fethiye,tasyaka,1,1,90,16,5,15000
mugla,mentese,kotekli,2,1,60,15,3,12000
mugla,milas,cumhuriyet,4,1,170,15,4,17500
mugla,ortaca,karaburun,3,1,140,5,3,18000
mugla,marmaris,armutalan,2,1,90,20,0,20000
mugla,fethiye,pazaryeri,3,1,130,11,0,15000
mugla,bodrum,koyunbaba,1,1,55,8,0,15000
mugla,koycegiz,yayla,1,1,48,0,0,8000
mugla,marmaris,orhaniye,2,1,105,10,-2,15000
mugla,fethiye,foca,2,1,100,18,1,12500
mugla,ortaca,beskopru,3,1,120,10,3,15000
mugla,bodrum,kucukbuk,2,1,75,1,2,27000
mugla,ortaca,kemaliye,4,1,175,10,5,15000
mugla,mentese,yenikoy,1,1,50,12,2,9000
mugla,ortaca,cayli,3,1,150,5,1,15000
izmir,foca,mustafa_kemal_ataturk,1,1,50,2,5,35000
izmir,konak,etiler,2,1,110,31,2,18000
izmir,buca,buca_koop,1,1,60,1,5,15950
izmir,buca,inkilap,3,1,130,30,4,20000
izmir,buca,kurucesme,1,1,50,5,0,12500
izmir,foca,ataturk,2,1,85,23,0,25000
izmir,karsiyaka,tuna,3,1,110,4,1,30000
izmir,konak,goztepe,3,1,140,31,4,20000
izmir,narlidere,yenikale,3,1,130,28,3,19000
izmir,karabaglar,esenlik,2,1,100,28,1,12000
izmir,menemen,29_ekim,3,1,150,2,2,25000
izmir,cigli,atasehir,1,1,60,3,3,22000
izmir,menemen,gazi_mustafa_kemal,1,1,55,0,3,10750
izmir,balcova,onur,2,1,85,28,1,18000
izmir,karabaglar,bahar,1,1,80,40,0,10000
izmir,konak,tuzcu,1,1,50,30,1,9000
izmir,buca,ataturk,2,1,85,11,-1,10500
izmir,buca,hurriyet,2,1,80,7,1,16500
izmir,cesme,16_eylul,2,1,120,2,0,13000
izmir,balcova,cetin_emec,2,1,100,30,4,18000
izmir,buca,kurucesme,1,1,60,3,1,10000
izmir,karabaglar,gulyaka,2,1,100,7,3,17500
izmir,buca,karanfil,2,1,90,26,3,13000
izmir,karabaglar,maliyeciler,3,1,110,30,1,18000
izmir,menderes,gorece_cumhuriyet,2,1,100,15,3,14000
izmir,karsiyaka,mavisehir,1,1,70,29,3,25000
izmir,bornova,cinar,2,1,105,30,3,15000
izmir,urla,guvendik,1,1,55,1,0,25000
izmir,bergama,fatih,3,1,145,20,3,12000
izmir,cigli,koyici,2,1,110,25,2,12000
izmir,buca,inonu,2,1,96,10,2,11000
izmir,bornova,inonu,3,1,110,16,0,10000
izmir,bornova,evka_4,2,1,66,26,1,12000
izmir,menemen,gazi_mustafa_kemal,1,1,55,4,5,10000
izmir,urla,iskele,1,1,70,1,0,18000
izmir,buca,menderes,3,1,100,30,3,15000
izmir,konak,mehmet_ali_akman,3,1,140,26,5,23000
izmir,balcova,egitim,2,1,120,40,5,15000
izmir,dikili,salihler,3,1,140,3,0,36000
izmir,selcuk,isa_bey,2,1,90,16,4,17000
izmir,karabaglar,bahcelievler,3,1,150,25,3,20000
izmir,buca,buca_koop,3,1,120,25,6,19000
izmir,cigli,atasehir,2,1,92,20,3,13000
izmir,menemen,gazi_mustafa_kemal,1,1,50,5,1,13000
izmir,karabaglar,bahar,2,1,120,16,5,12000
izmir,buca,adatepe,2,1,80,5,5,15000
izmir,cigli,koyici,2,1,60,35,1,10000
izmir,karabaglar,poligon,3,1,110,31,3,18000
izmir,buca,kurucesme,1,1,60,4,1,11000
izmir,seferihisar,camikebir,3,1,160,1,2,35000
izmir,buca,kurucesme,1,1,50,1,0,9000
izmir,buca,yildiz,1,1,65,6,2,11000
izmir,cigli,balatcik,1,1,70,8,6,17000
izmir,cigli,yeni_mahalle,1,1,48,6,1,13000
izmir,buca,mustafa_kemal,3,1,146,20,2,18000
izmir,urla,ozbek,3,1,100,20,2,45000
izmir,buca,adatepe,1,1,89,0,2,20000
izmir,buca,mustafa_kemal,3,1,145,5,3,15000
izmir,urla,ataturk,1,1,66,10,1,14999
izmir,karabaglar,esenlik,2,1,105,15,3,9500
izmir,bornova,inonu,3,1,120,0,2,20000
izmir,gaziemir,menderes,3,1,135,15,0,10000
izmir,urla,sirinkent,3,1,180,4,2,35000
izmir,konak,mithatpasa,2,1,91,8,1,18500
izmir,karabaglar,sevgi,3,1,120,25,2,13500
izmir,konak,mithatpasa,3,1,160,21,3,45000
izmir,buca,ufuk,3,1,120,25,2,11000
izmir,balcova,fevzi_cakmak,3,1,140,25,2,30000
izmir,foca,ataturk,2,1,90,20,5,20000
izmir,bornova,kemalpasa,3,1,130,1,1,19000
izmir,karsiyaka,mavisehir,1,1,70,29,4,20000
izmir,odemis,zafer,4,1,160,5,3,20000
izmir,konak,mehmet_ali_akman,3,1,100,40,0,20000
izmir,bornova,mevlana,3,1,126,21,2,16000
izmir,karabaglar,ali_fuat_cebesoy,3,1,115,25,2,20000
izmir,buca,izkent,2,1,90,30,5,14000
izmir,bornova,kazimdirik,1,1,86,5,2,21000
izmir,karsiyaka,zubeyde_hanim,3,1,115,23,1,13000
izmir,selcuk,isa_bey,2,1,90,20,5,17000
izmir,menemen,85_yil_cumhuriyet,1,1,65,0,2,10000
izmir,urla,haci_isa,2,1,90,8,2,20000
izmir,karabaglar,esenyali,2,1,110,26,1,16000
izmir,karabaglar,bahar,2,1,120,20,5,12000
izmir,dikili,salimbey,1,1,45,0,3,9500
izmir,menemen,inonu,1,1,45,5,2,11500
izmir,bornova,kazimdirik,3,1,150,20,3,20000
izmir,konak,kemal_reis,3,1,135,26,0,22000
izmir,buca,caldiran,3,1,130,21,2,9000
izmir,karabaglar,basin_sitesi,3,1,130,31,4,19500
izmir,gaziemir,gazi,3,1,130,16,3,20000
izmir,bornova,inonu,3,1,110,25,0,10000
izmir,karsiyaka,donanmaci,2,1,120,30,5,25000
izmir,bornova,kazimdirik,2,1,60,0,6,25000
izmir,odemis,gunluce,2,1,200,31,1,5000
izmir,balcova,cetin_emec,1,1,45,21,0,13000
izmir,tire,fatih,3,1,130,20,2,13000
izmir,konak,alsancak,3,1,135,30,3,20000
izmir,konak,kahramanlar,2,1,110,30,1,21000
izmir,bornova,mevlana,2,1,100,30,1,10000
izmir,karsiyaka,cumhuriyet,1,1,68,15,0,8000
izmir,buca,hurriyet,1,1,50,30,0,7500
izmir,karsiyaka,nergiz,2,1,110,25,3,17000
izmir,gaziemir,menderes,3,1,150,15,2,20000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,80,5,3,14000
izmir,bornova,mevlana,1,1,70,5,2,20000
izmir,odemis,inonu,3,1,130,32,4,6500
izmir,menderes,gumuldur_ataturk,2,1,90,3,0,10000
izmir,torbali,inonu,2,1,110,1,1,16000
izmir,karsiyaka,tersane,3,1,95,31,4,12000
izmir,bornova,doganlar,3,1,130,11,1,10500
izmir,menderes,cukuralti,2,1,160,21,2,45000
izmir,karsiyaka,zubeyde_hanim,3,1,130,23,5,16000
izmir,odemis,inonu,2,1,115,10,3,7500
izmir,konak,kahramanlar,2,1,88,25,1,13000
izmir,karsiyaka,donanmaci,3,1,190,31,5,50000
izmir,konak,barbaros,3,1,120,40,4,11000
izmir,buca,kurucesme,1,1,45,3,3,12500
izmir,odemis,zafer,3,1,150,17,2,13000
izmir,menemen,9_eylul,2,1,85,0,-2,15000
izmir,balcova,koruturk,3,1,145,26,1,28000
izmir,gaziemir,yesil,3,1,110,21,1,16000
izmir,buca,baris,3,1,125,16,2,16000
izmir,bornova,kazimdirik,1,1,43,0,1,22500
izmir,balcova,onur,3,1,140,30,3,15000
izmir,karabaglar,fahrettin_altay,3,1,170,28,3,25000
izmir,buca,ataturk,2,1,130,13,0,13000
izmir,bornova,rafet_pasa,2,1,90,40,2,17000
izmir,cesme,alacati,2,1,150,20,2,25000
izmir,odemis,cumhuriyet,2,1,110,0,5,12000
izmir,konak,mithatpasa,3,1,135,31,5,20000
izmir,konak,guzelyali,2,1,100,25,0,13000
izmir,urla,ataturk,3,1,135,32,3,20000
izmir,buca,gaziler,1,1,55,0,2,13000
izmir,cigli,balatcik,3,1,144,11,3,19500
izmir,bornova,inonu,2,1,110,25,3,13000
izmir,cigli,koyici,2,1,95,25,1,12000
izmir,guzelbahce,mustafa_kemal_pasa,2,1,95,5,0,22000
izmir,menderes,mithatpasa,4,1,220,0,2,30000
izmir,foca,mustafa_kemal_ataturk,2,1,80,20,2,35000
izmir,bornova,kazimdirik,3,1,156,11,1,30000
izmir,bergama,ataturk,1,1,65,0,3,12000
izmir,foca,yenibagarasi,2,1,80,0,2,15000
izmir,cesme,cumhuriyet,2,1,70,0,0,45000
izmir,karsiyaka,mavisehir,3,1,204,21,4,32000
izmir,menderes,gumuldur_fevzi_cakmak,3,1,150,0,2,50000
izmir,karabaglar,tahsin_yazici,2,1,100,16,1,13500
izmir,karsiyaka,bahariye,3,1,135,25,3,25000
izmir,menemen,kasimpasa,3,1,125,25,4,11000
izmir,narlidere,catalkaya,3,1,115,31,3,30000
izmir,odemis,akincilar,2,1,80,4,2,10000
izmir,buca,ataturk,1,1,55,14,3,10000
izmir,karabaglar,bahcelievler,2,1,95,25,2,25000
izmir,seferihisar,ataturk,3,1,130,20,0,40000
izmir,konak,kultur,3,1,140,26,2,35000
izmir,menemen,inonu,1,1,50,0,2,11000
izmir,karsiyaka,atakent,3,1,125,31,0,20000
izmir,menemen,villakent,2,1,105,5,0,15000
izmir,karsiyaka,tuna,2,1,110,30,3,25000
izmir,menderes,gumuldur_inonu,3,1,160,17,2,25000
izmir,menemen,gazi_mustafa_kemal,1,1,50,4,3,9000
izmir,bornova,inonu,3,1,120,0,1,21000
izmir,karsiyaka,demirkopru,2,1,120,5,5,27500
izmir,gaziemir,dokuz_eylul,2,1,110,21,2,20000
izmir,buca,guven,2,1,120,30,3,12500
izmir,foca,kazim_dirik,3,1,135,3,0,17000
izmir,buca,inkilap,3,1,150,31,4,18000
izmir,karabaglar,bahar,3,1,105,25,1,10000
izmir,cigli,balatcik,2,1,100,0,0,15000
izmir,bornova,birlik,2,1,110,25,2,13500
izmir,buca,kurucesme,1,1,65,5,3,16000
izmir,bornova,inonu,3,1,110,25,4,16000
izmir,karsiyaka,bahcelievler,3,1,125,12,1,17000
izmir,urla,kalabak,1,1,65,15,1,18000
izmir,balcova,cetin_emec,3,1,105,11,1,20000
izmir,buca,guven,2,1,115,30,3,10000
izmir,torbali,muratbey,2,1,85,1,2,15000
izmir,menemen,30_agustos,1,1,15,30,3,5500
izmir,foca,mustafa_kemal_ataturk,1,1,55,6,5,13000
izmir,cesme,musalla,2,1,80,1,2,25000
izmir,karsiyaka,tuna,2,1,110,16,0,25000
izmir,selcuk,isa_bey,2,1,95,15,2,20000
izmir,foca,kazim_dirik,2,1,75,2,5,14000
izmir,menemen,inonu,1,1,55,6,1,10000
izmir,bornova,yesilova,3,1,140,25,1,13000
izmir,buca,ataturk,1,1,55,5,2,12000
izmir,balcova,onur,2,1,110,30,0,18500
izmir,konak,mimar_sinan,2,1,130,26,6,19000
izmir,bornova,inonu,3,1,130,25,4,14000
izmir,buca,kurucesme,1,1,50,4,0,12000
izmir,menderes,barbaros,2,1,100,5,3,20000
izmir,foca,kazim_dirik,2,1,100,3,1,15000
izmir,menderes,cuneytbey,2,1,80,6,5,13000
izmir,karsiyaka,imbatli,2,1,90,5,2,18000
izmir,buca,adatepe,3,1,145,13,3,20000
izmir,konak,murat_reis,3,1,110,31,5,20000
izmir,menemen,9_eylul,2,1,75,0,1,15000
izmir,karabaglar,muammer_akar,3,1,110,26,1,15000
izmir,menemen,bagcilar,2,1,100,0,2,20000
izmir,karsiyaka,dedebasi,3,1,150,16,2,24000
izmir,urla,gulbahce,1,1,200,10,1,9500
izmir,odemis,mesrutiyet,3,1,130,25,4,11000
izmir,bayrakli,mansuroglu,2,1,90,30,2,20000
izmir,bayrakli,osmangazi,2,1,90,30,1,12000
izmir,gaziemir,sevgi,3,1,130,26,2,25000
izmir,bayrakli,alpaslan,2,1,100,0,4,14500
izmir,foca,kazim_dirik,3,1,155,1,0,18000
izmir,buca,inkilap,3,1,135,11,3,19500
izmir,bayrakli,mansuroglu,2,1,100,38,3,16500
izmir,karabaglar,vatan,2,1,90,28,2,9000
izmir,odemis,akincilar,2,1,75,31,2,8000
izmir,torbali,ataturk,3,1,165,8,3,12000
izmir,dikili,ismetpasa,3,1,120,30,3,13000
izmir,buca,kurucesme,1,1,56,0,5,15000
izmir,karabaglar,vatan,2,1,75,0,2,17000
izmir,cigli,ahmet_efendi,1,1,65,1,5,18000
izmir,buca,hurriyet,3,1,125,28,3,14750
izmir,konak,konak,3,1,200,20,5,34000
izmir,karabaglar,maliyeciler,3,1,95,25,0,7000
izmir,karsiyaka,alaybey,2,1,90,35,1,18000
izmir,buca,ataturk,1,1,55,4,2,12000
izmir,buca,yigitler,3,1,125,28,4,17950
izmir,menderes,barbaros,3,1,135,9,1,18000
izmir,konak,turgut_reis,3,1,125,38,2,24000
izmir,konak,goztepe,3,1,120,26,1,25000
izmir,menderes,barbaros,4,1,190,0,0,35000
izmir,selcuk,14_mayis,1,1,45,0,2,15000
izmir,konak,alsancak,3,1,130,26,3,21000
