"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","list-view-header"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/36744-5161","50","550.000","15-04-2024","Kiralık Villa","3 +
                        1","140 m²","8
                      Yaşında","","Çeşme, Alaçatı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/8/8/4/2/2/4/ff90536f-2dc8-4521-8f8b-07f74fb0b2f1.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg","Alaçatı'da Sezonluk Kiralık Havuzlu Sitede Kapalı Otoparklı Tek Müstakil 3+1 Eşyalı Lüx Taş Villa"
"https://www.hepsiemlak.com/izmir-bornova-evka-3-kiralik/daire/59475-1017","53","20.000","15-04-2024","Kiralık Daire","3 +
                        1","120 m²","33
                      Yaşında","2. Kat","Bornova, Evka 3 Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/4/0/2/2/4/d424b718-0daa-49fb-a4c3-c0fbf90f1250.jpg","","Volkan Emlaktan Evka3'te Doğa Manzaralı Eşyalı 3+1"
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/14007-787","41","55.000","15-04-2024","Kiralık Daire","3 +
                        1","160 m²","Sıfır Bina","21 ve üzeri","Bayraklı, Mansuroğlu Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/2/9/0/1/2/4/3da02264-8224-4dc4-8784-f09ac78e777f.jpg","","Biva Tower Residans Da Kiralık 3+1 Deniz Manzaralı Sıfır Daire"
"https://www.hepsiemlak.com/izmir-menderes-mithatpasa-kiralik/daire/71254-417","42","19.750","15-04-2024","Kiralık Daire","3 +
                        1","155 m²","8
                      Yaşında","4. Kat","Menderes, Mithatpaşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/erturk-emlak-menderes-71254","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/0/9/9/9/1/4/1704297519098-41999030.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/5/2/1/7/0/e3e356e1-cbb4-4915-b85a-343aa6226908.jpg","Ertürk Emlak Menderes Mithatpaşa'da Kiralık Geniş 3+1daire"
"https://www.hepsiemlak.com/izmir-bergama-fatih-kiralik/daire/136720-89","17","15.000","15-04-2024","Kiralık Daire","5 +
                        1","275 m²","20
                      Yaşında","4. Kat","Bergama, Fatih Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/3/3/8/1/4/9f8c8ff0-243e-4f7f-8e07-dfd67dafdc01.jpg","","Fatih Mahallesinde 5+1 Dubleks Kiralık Dairemiz"
"https://www.hepsiemlak.com/izmir-narlidere-altievler-kiralik/villa/137555-2","29","75.000","15-04-2024","Kiralık Villa","6 +
                        1","240 m²","50
                      Yaşında","","Narlıdere, Altıevler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/narlidere-gayrimenkul-137555","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/6/4/4/7/0/4/ae79e8c9-816b-4b40-963a-83d03d1a0ddc.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/5/5/7/3/1/bae5ad64-32d4-4213-b457-bda1a554d0b4.jpg","Narlıdere Altıevlerde Denize Sıfır Kiralık Villa"
"https://www.hepsiemlak.com/izmir-narlidere-limanreis-kiralik/daire/89181-3964","34","50.000","15-04-2024","Kiralık Daire","3 +
                        1","140 m²","35
                      Yaşında","2. Kat","Narlıdere, Limanreis Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/5/1/9/4/1/4/3309132c-0503-4764-9849-2536de3dbb40.jpg","","Güzelbahçede Şahane Deniz Manzaralı Eşyalı Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-urla-guvendik-kiralik/villa/112709-1663","32","50.000","16-04-2024","Kiralık Villa","4 +
                        1","250 m²","16
                      Yaşında","Bahçe Katı","Urla, Güvendik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/0/2/9/4/2/4/02da65f8-7ee7-4cc6-91c5-207aacaa8f17.jpeg","","Yıllık Kiralık Eşyalı Villa"
"https://www.hepsiemlak.com/izmir-konak-mithatpasa-kiralik/daire/1980-3027","27","12.000","15-04-2024","Kiralık Daire","2 +
                        1","95 m²","7
                      Yaşında","Yüksek Giriş","Konak, Mithatpaşa Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/3/2/4/2/2/4/479c5ae4-f167-4f76-afc6-6a9c01e18a1f.jpg","","Küçükyalıda Yenibinada 2+1 Kiralık Kapalı Otoparklı Daire"
"https://www.hepsiemlak.com/izmir-konak-yesiltepe-kiralik/yali-dairesi/48008-2961","31","34.000","15-04-2024","Kiralık Yalı Dairesi","3 +
                        1","160 m²","30
                      Yaşında","2. Kat","Konak, Yeşiltepe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/5/7/8/4/2/4/666cb8ca-958c-4bfc-b941-f5ed819c30cd.jpg","","Otoparklı Kiralık Yalı Dairesi Karataşta 150 M2 Ara Kat"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/60491-566","31","25.000","15-04-2024","Kiralık Daire","3 +
                        1","160 m²","20
                      Yaşında","En Üst Kat","Çiğli, Ataşehir Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/1/1/7/4/2/4/1712488072692-42471197.jpg","","Kiralık Daire"
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-kiralik/daire/122882-87","31","19.500","15-04-2024","Kiralık Daire","4 +
                        1","174 m²","18
                      Yaşında","Teras Katı","Menderes, Çukuraltı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/2/4/2/2/4/b817545a-fa6e-4e30-8cc6-c5e1f64fde36.jpg","","Özdere Çukuraltı 174 M2 Full Deniz Manzaralı  4+1 Çatı Dubleksi"
"https://www.hepsiemlak.com/izmir-karabaglar-esentepe-kiralik/daire/86303-815","26","10.000","15-04-2024","Kiralık Daire","2 +
                        1","80 m²","50
                      Yaşında","Ara Kat","Karabağlar, Esentepe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/6/2/0/3/2/4/586a2d6a-4b76-4f3d-8c9d-9d46c84c8b38.jpg","","Kiralık Daire***esentepe'de***otobüs Ve Minibüs Hattı Üzerinde."
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/57038-1721","30","28.500","15-04-2024","Kiralık Daire","1 +
                        1","65 m²","8
                      Yaşında","13. Kat","Karşıyaka, Yalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/eskidji-atasehir-bolge-ortakligi-57038","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/5/2/4/3/2/4/cdcaa976-83ed-4a4e-a50f-193c96821d7d.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/3/0/7/5/0/420860c6-b75c-4552-9cb3-bc4e15a1052b.jpg","Mavişehir Modern 4 Sitesi'nde Kiralık 1+1 Eşyalı Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/3235-5020","30","22.000","15-04-2024","Kiralık Daire","3 +
                        1","125 m²","32
                      Yaşında","1. Kat","Karşıyaka, Bahçelievler Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/8/3/0/9/6/3/4b0c624a-1f7c-41f9-9ad2-7e2a8c2e9f65.jpg","","Karşıyaka - Bahriye Üçok Bulvarı Üzerinde - Doğalgazlı Kiralık"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/24845-659","30","20.000","15-04-2024","Kiralık Daire","2 +
                        1","95 m²","4
                      Yaşında","2. Kat","Karabağlar, Bahçelievler Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/5/0/8/0/4/9/6/2/9c68ddd4-3a12-401d-8f06-8d1500266e9a.jpg","","Antre'den Kiralık Bahçelievler'de Kombili 2+1 Yeni Daire"
"https://www.hepsiemlak.com/izmir-menemen-kemal-ataturk-kiralik/daire/125593-188","29","18.000","16-04-2024","Kiralık Daire","3 +
                        1","180 m²","6
                      Yaşında","2. Kat","Menemen, Kemal Atatürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/8/1/9/4/2/4/bc8268cd-e23a-4d13-907c-fd8ad7fee1ae.jpg","","Menemen'de Kiralık 170m² 3+1 Daire"
"https://www.hepsiemlak.com/izmir-konak-mehmet-ali-akman-kiralik/daire/27947-7247","29","30.000","15-04-2024","Kiralık Daire","3 +
                        1","125 m²","25
                      Yaşında","2. Kat","Konak, Mehmet Ali Akman Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/1/7/6/4/2/4/d96311c7-89ea-401c-ac87-f135f9f17f74.jpg","","Goztepe Stad Karsisi Otoparkli Asansõrlu Bakimli Daire"
"https://www.hepsiemlak.com/izmir-menemen-29-ekim-kiralik/daire/26584-2687","29","24.500","16-04-2024","Kiralık Daire","3 +
                        1","165 m²","6
                      Yaşında","4. Kat","Menemen, 29 Ekim Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/3/2/0/3/2/4/017c90f7-02fc-490c-896d-7c0adb6251c1.jpg","","Park Nova Life Güvenlikli Havuzlu Sitede Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/125716-134","28","20.000","15-04-2024","Kiralık Daire","3 +
                        1","170 m²","28
                      Yaşında","Ara Kat","Balçova, Onur Mahallesi","","","","Balçova Onur Mh.Dublex Kiralık Daire Ota Parklı Bahceli."
"https://www.hepsiemlak.com/izmir-karsiyaka-tuna-kiralik/daire/31745-20834","28","25.000","15-04-2024","Kiralık Daire","3 +
                        1","100 m²","30
                      Yaşında","1. Kat","Karşıyaka, Tuna Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","","Karşıyaka Merkezde Çok Bakımlı Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-dikili-kabakum-kiralik/villa/25451-1724","28","325.000","15-04-2024","Kiralık Villa","7 +
                        1","250 m²","20
                      Yaşında","","Dikili, Kabakum Mahallesi","","","","İzmir Dikili Polyak Sitesi Kiralık 7+1 Müstakil Villa 6 Aylık"
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/100015-1464","26","23.000","15-04-2024","Kiralık Daire","2 +
                        1","110 m²","20
                      Yaşında","Yüksek Giriş","Balçova, Onur Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/aysari-gayrimenkul-danismanligi-100015","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/5/0/3/0/2/4/133e9f7e-d406-4a74-bfdf-2ff3fa7e00b9.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/0/0/0/1/347926cb-60c5-46a7-ae95-45bb6219c282.jpeg","Balcova Onurda Bahcelı,Full Yapılı,Jeotermallı 2+1 Kıralık Daıre"
"https://www.hepsiemlak.com/izmir-bayrakli-sogukkuyu-kiralik/daire/9857-1002","22","24.000","15-04-2024","Kiralık Daire","3 +
                        1","160 m²","14
                      Yaşında","6. Kat","Bayraklı, Soğukkuyu Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/6/7/8/4/2/4/518e9256-3ce2-4979-b611-7e58f4531d00.jpg","","Rena'dan Yenigirne Soğukkuyu Da Kiralık 3+1 Güvenlikli Lüx Daire"
"https://www.hepsiemlak.com/izmir-torbali-fevzi-cakmak-kiralik/daire/66270-685","22","10.000","15-04-2024","Kiralık Daire","21 +
                        1","95 m²","8
                      Yaşında","Yüksek Giriş","Torbalı, Fevzi Çakmak Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/2/5/3/4/2/4/563b2167-60ae-4546-baf1-1a672e57ebb5.jpg","","İzmir Torbalı Ayrancılar Merkezde Kiralık 2+1 Daire Y.Giriş"
"https://www.hepsiemlak.com/izmir-gaziemir-gazikent-kiralik/bina/0-30825557","11","28.000","15-04-2024","Kiralık Bina","1 +
                        1","75 m²","7
                      Yaşında","","Gaziemir, Gazikent Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/7/5/5/5/2/8/0/3/dffb9374-33d6-4caa-b098-2b1ccd7ec575.jpg","","Kiralık 1+1 Full Eşyalı Residence Daire"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/41893-1066","25","16.000","15-04-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","Yüksek Giriş","Bornova, Erzene Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/0/2/8/3/2/4/f1091af6-24de-4d29-a316-e7c2cc0cabf1.jpg","","Bornova Merkez Ata Durağında Sıfır 1+1 Yüksek Zemin"
"https://www.hepsiemlak.com/izmir-guzelbahce-camli-kiralik/villa/134800-50","47","50.000","16-04-2024","Kiralık Villa","6 +
                        2","350 m²","2
                      Yaşında","","Güzelbahçe, Çamlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/8/7/4/2/4/1712667688715-42478328.jpg","","Güzelbahçe /camlı Mah.Kiralik Müstakil Villa"
"https://www.hepsiemlak.com/izmir-karabaglar-poligon-kiralik/daire/142036-107","58","29.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","35
                      Yaşında","8. Kat","Karabağlar, Poligon Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/pozitif-gayrimenkul-142036","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/4/4/4/4/2/4/cf2f1ebd-0ae9-468c-a372-9d566edf1b5b.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/3/0/2/4/1/edd4bee6-7c8a-49e0-9390-abac517ce137.jpg","Poligon Metro Yakını Asansörlü Yenilenmiş Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-konak-goztepe-kiralik/daire/112706-6735","39","23.000","15-04-2024","Kiralık Daire","3 +
                        1","120 m²","50
                      Yaşında","3. Kat","Konak, Göztepe Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/2/4/8/3/2/4/041126f3-aed6-4db0-963a-8d37526c4519.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg","Göztepe De Merkezi Konumda Ara Kat 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-esentepe-kiralik/daire/7457-118","60","21.000","15-04-2024","Kiralık Daire","2 +
                        1","100 m²","25
                      Yaşında","5. Kat","Karabağlar, Esentepe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/1/2/2/2/4/1708173370779-42221818.jpg","","Karabağlar Esentepede Deniz Ve Körfez Manzaralı 2+1 100 M2 Doğal Gazlı Kiralık Arakat Daire"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/mustakil-ev/6057-2303","51","750.000","15-04-2024","Kiralık Müstakil Ev","3 +
                        1","200 m²","14
                      Yaşında","","Çeşme, Alaçatı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/7/1/1/0/2/4/4409a8db-e441-4ca1-acc9-cc4a7cc991bd.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg","Class'tan Alaçatı Çarşıya Yakın Havuzlu Tam Müstakil Taş Ev"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/36744-5117","60","600.000","15-04-2024","Kiralık Villa","4 +
                        1","200 m²","4
                      Yaşında","","Çeşme, Alaçatı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/0/8/5/4/1/4/1694617178918-41458051.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg","Alaçatı'da Butik Havuzlu Site İçerisinde Sezonluk Kiralık Full Sıfır Eşyalı 4+1 Lüks Villa"
"https://www.hepsiemlak.com/izmir-konak-atilla-kiralik/daire/79070-4125","24","15.000","15-04-2024","Kiralık Daire","2 +
                        1","85 m²","20
                      Yaşında","2. Kat","Konak, Atilla Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/4/1/8/3/2/4/1710857248561-42381424.jpg","","Konak Atilla Mah.Doğalgazlı Full Eşyalı 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-kiralik/daire/23746-17104","34","12.500","15-04-2024","Kiralık Daire","2 +
                        1","97 m²","30
                      Yaşında","Kot 1","Karabağlar, Doğanay Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-23746","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/2/5/7/4/2/4/97e6d37c-c358-4d5f-a5ae-d86ea31164a6.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/4/7/3/2/0/404b3208-931c-4599-b3ba-7cb5088f0c16.jpg","Doğanay Mh Ulu Önder Cd Üzeri 2+1 97m2 Full Eşyalı Doğalgazlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-menderes-cuneytbey-kiralik/daire/71254-415","34","16.750","15-04-2024","Kiralık Daire","3 +
                        1","135 m²","8
                      Yaşında","2. Kat","Menderes, Cüneytbey Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/erturk-emlak-menderes-71254","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/8/9/9/1/4/1711789943337-41998587.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/5/2/1/7/0/e3e356e1-cbb4-4915-b85a-343aa6226908.jpg","Ertürk Emlak Menderes Cüneytbey Kiralık 3+1 Arakat Daire"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/51456-6883","23","10.000","15-04-2024","Kiralık Daire","1 +
                        1","45 m²","Sıfır Bina","2. Kat","Buca, Kuruçeşme Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/0/3/0/4/2/4/1711204389707-42403060.jpg","","Buca Kuruçeşme Mahallesi'nde Doğalgazlı  Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/23537-2182","23","20.000","15-04-2024","Kiralık Daire","3 +
                        1","130 m²","25
                      Yaşında","2. Kat","Bornova, Kazımdirik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/6/3/7/3/2/4/1710755574309-42373646.jpg","","Bornova Büyükpark Karşısında Üç Oda Salon Doğalgazlı"
"https://www.hepsiemlak.com/izmir-cesme-altinyunus-kiralik/villa/25111-893","23","500.000","15-04-2024","Kiralık Villa","3 +
                        1","300 m²","15
                      Yaşında","","Çeşme, Altınyunus Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/cesme-ergun-emlak-25111","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/0/6/1/2/2/4/7a63c446-e43b-4f14-af53-d1f03c9f2a36.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/1/5/2/0/fbece3a2-4431-4d18-ab14-6adde73cdd1b.jpg","Çeşme Ilıcada Sezonluk Kiralık Yazlık"
"https://www.hepsiemlak.com/izmir-bornova-evka-3-kiralik/daire/59475-1014","33","15.000","15-04-2024","Kiralık Daire","2 +
                        1","80 m²","35
                      Yaşında","4. Kat","Bornova, Evka 3 Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/7/9/7/1/2/4/6108c735-fd32-4c2a-8f59-df91f8fc599b.jpg","","Volkan Emlaktan Evka3 Sağlık Ocağı Yakını Bakımlı Manzaralı 2+1​  #"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/125876-1655","22","14.000","15-04-2024","Kiralık Daire","1 +
                        1","50 m²","8
                      Yaşında","3. Kat","Çiğli, Balatçık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/8/7/5/6/1/4/a954d17d-ae83-4b5f-b453-69bacfc94ed8.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg","Çiğli, Balatçık Mahallesinde, Eşyalı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-cesme-reisdere-kiralik/daire/74495-4410","19","220.000","15-04-2024","Kiralık Daire","2 +
                        1","120 m²","3
                      Yaşında","Yüksek Giriş","Çeşme, Reisdere Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kalyon-emlak-alacati-74495/mustafa-kemal-irak-1424082","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/7/9/8/4/2/4/9467fe5c-b7a3-4f87-aabd-f360e8c5f184.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/2/8/0/4/2/4/1/bcc47164-24fe-4083-ac16-48f8e106e7ac.jpg","Reisderede Bahçeli Kiralık 2 +1 Daire"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/2098-1916","19","14.000","16-04-2024","Kiralık Daire","2 +
                        1","90 m²","5
                      Yaşında","5. Kat","Çiğli, Ataşehir Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/9/2/4/2/4/1711696448315-42429959.jpg","","Diva Emlak Tan Çiğli Metro Market Karşısı 14.000 Tl Kiralık Daire"
