"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","list-view-header","list-view-location","celly 4","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-gaziemir-yesil-kiralik/daire/90115-413","29","18.500","13-03-2024","Kiralık Daire","2 +
                        1","95 m²","26
                      Yaşında","Emlak Konutları 2. Etaplarda 2+1 Ara Kat Kiralık Daire","Gaziemir, Yeşil Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/8/5/4/3/2/4/dca83a54-318f-4f58-bb2e-dcbda8828bc4.jpeg","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg"
"https://www.hepsiemlak.com/izmir-menemen-doga-kiralik/daire/7084-1247","19","12.000","01-03-2024","Kiralık Daire","1 +
                        1","70 m²","Sıfır Bina","Seyrek Te Sıfır Lüks Eşyalı Doğalgazlı Daire","Menemen, Doğa Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/1/7/3/0/2/4/6bad63f6-1294-4f02-a70b-7001bc81c4e7.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-gungor-kiralik/daire/9709-4742","19","9.500","11-03-2024","Kiralık Daire","3 +
                        1","95 m²","40
                      Yaşında","Bayramyerinde İnönü Caddesine Yakın 3+1 100 M2 Köşe Doğalgazlı Pazaryerine Yakın Kiralık Daire","Konak, Güngör Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/9/4/9/8/1/4/6d6eff24-8cfd-4437-8964-4b9db488342a.jpg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-uzundere-kiralik/daire/72560-1797","19","17.000","01-04-2024","Kiralık Daire","2 +
                        1","85 m²","Sıfır Bina","Zeta'dan Yenitepe Konutları İçerisinde Ara Kat Sıfır 2+1 Kiralık","Karabağlar, Uzundere Mahallesi","10. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/8/9/8/8/3/ee7c4572-19a8-461e-93ea-3172c01d046a.jpg","",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/140076-135","14","19.000","16-02-2024","Kiralık Daire","1 +
                        1","43 m²","Sıfır Bina","Park Yaşam Bornova Kiralık 1+1 Daire","Bornova, Kazımdirik Mahallesi","7. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/1/5/1/2/2/4/1708075617-068799-42215186.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-expertiz-gayrimenkul-140076","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/0/0/4/1/cdac6cac-0ea1-4338-8b03-091976337640.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ergene-kiralik/daire/10305-854","6","16.000","31-03-2024","Kiralık Daire","2 +
                        1","100 m²","21
                      Yaşında","Bornovada Kiralık Doğalgazlı Daire","Bornova, Ergene Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/3/0/9/8/1/4/c75586b5-22eb-4bae-8301-f926c889651c.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-kahramanlar-kiralik/daire/21865-5042","10","15.000","02-03-2024","Kiralık Daire","2 +
                        1","95 m²","35
                      Yaşında","Aktifler'den Kahramanlar'da Kiralık Konut 3+1 İçi Yenilenmiş","Konak, Kahramanlar Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/6/4/8/4/1/4/b38272b6-d0d3-4422-84e5-78119c1a8dca.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-kilic-reis-kiralik/daire/125039-210","14","12.000","14-02-2024","Kiralık Daire","2 +
                        1","90 m²","30
                      Yaşında","Üçyol Metro Yakını 3  4 Aylığına Kiralık Eşyalı Arakat 2+1","Konak, Kılıç Reis Mahallesi","Ara Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/5/6/6/2/0/4/1675772400813-40266568.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/109159-112","14","15.000","01-04-2024","Kiralık Daire","2 +
                        1","65 m²","3
                      Yaşında","Safir'den Kuruçeşme Mahallesinde Sıfır Eşyalı 2+1 Daire","Buca, Kuruçeşme Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/2/4/4/4/2/4/987db78d-d003-44c4-b86f-6ba1831bcadc.jpeg","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/9/0/1/7c84690d-8342-4679-a6d5-900f4d139a48.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/37745-1792","18","16.000","10-02-2024","Kiralık Daire","2 +
                        0","70 m²","5
                      Yaşında","İzmir Buca Kuruçeşme","Buca, Kuruçeşme Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/4/8/4/1/4/c3da8a6c-0bde-421e-b77d-f8a85ab728f9.jpg","",""
"https://www.hepsiemlak.com/izmir-foca-ismetpasa-kiralik/villa/128455-77","1","70.000","08-04-2024","Kiralık Villa","3 +
                        1","150 m²","10
                      Yaşında","Eski Foça 1. Mersinakide 3+1 Müstakil Dublex","Foça, İsmetpaşa Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/3/7/2/2/9/3/1659392391-225916-39227364.jpeg","https://www.hepsiemlak.com/emlak-ofisi/foca-emlak-128455/yunus-fehim-kacan-3212892","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/2/9/8/2/1/2/3/7a7211ef-c023-414a-a025-40e345c0b41c.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-aksoy-kiralik/daire/8447-102","8","20.000","09-04-2024","Kiralık Daire","2 +
                        1","93 m²","31
                      Yaşında","Aksoy'da Çarşı Ve Sevgi Yolu Yakını Tadilatlı 2+1 Kiralık Daire","Karşıyaka, Aksoy Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/1/7/9/2/2/4/382277b7-f4bc-4640-8431-512d1966e720.jpg","https://www.hepsiemlak.com/emlak-ofisi/ra-grup-8447/ridvan-akgun-8447","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/4/4/8/0/0/cfc581aa-be0e-429b-acb8-97846a019fec.jpg"
"https://www.hepsiemlak.com/izmir-bornova-yesilova-kiralik/daire/129267-217","24","17.000","14-04-2024","Kiralık Daire","2 +
                        1","140 m²","21
                      Yaşında","Bornova Ulu Camii 2+1 130 M2 4.Kat Full Yapılı Daire","Bornova, Yeşilova Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/2/7/0/9/1/4/1702485170858-41907212.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-cumhuriyet-kiralik/villa/83337-1520","50","750.000","06-03-2024","Kiralık Villa","4 +
                        1","600 m²","Sıfır Bina","Sezgin Kartal...Çeşme Dalyan Plaja Yakın Özel Havuzlu Kiralık Müstakil Yeni Modern Villa","Çeşme, Cumhuriyet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/4/6/7/8/0/4/e1316841-eab8-45b7-8926-e74f192449b7.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-ismet-inonu-kiralik/daire/0-40775234","12","270.000","08-03-2024","Kiralık Daire","2 +
                        1","100 m²","5
                      Yaşında","Çeşme Merkezde, Havuzlu Site İçerisinde, Orta Kat Havuz Tarafı, Sahibinden","Çeşme, İsmet İnönü Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/2/5/7/7/0/4/m1ffBP-3LSPjOQsoPM-Vw.jpg","",""
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/10374-1387","53","30.000","19-03-2024","Kiralık Daire","3 +
                        1","150 m²","30
                      Yaşında","Kolej Ofis Gay.Ekonomi Üni Çook Yakın Eşyalı Kiralık Daire","Balçova, Fevzi Çakmak Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/8/2/9/2/9/0/1710769366849-9292835.jpg","",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/72149-417","13","23.000","15-04-2024","Kiralık Daire","2 +
                        1","100 m²","31
                      Yaşında","Nur Gayrimenkul'den Korutürk Mh.'de Eşyalı Kiralık Daire","Balçova, Korutürk Mahallesi","7. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/0/7/3/1/2/4/34681a2e-5d08-4d4e-a11b-c9cda03e3782.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/90799-609","13","15.000","21-03-2024","Kiralık Daire","3 +
                        1","130 m²","35
                      Yaşında","E.Ü. Kampüs Karşısı,3+1, Klasik,Kombili, Arakat.,","Bornova, Erzene Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/5/9/5/1/1/4/1690191649140-41159543.jpg","",""
"https://www.hepsiemlak.com/izmir-menemen-istiklal-kiralik/daire/21024-10839","29","12.500","11-02-2024","Kiralık Daire","1 +
                        1","60 m²","Sıfır Bina","Ulukent Özkayalar Prestij, 1+1 Kiralık Daire","Menemen, İstiklal Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/7/9/0/0/2/4/eb4ee6fb-c335-4079-9a25-cfe78d93733e.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-atasehir-fil-21024","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/2/0/df7055bd-f19c-4419-b22a-f3323ea09313.jpg"
"https://www.hepsiemlak.com/izmir-konak-piri-reis-kiralik/daire/130526-375","19","20.000","14-04-2024","Kiralık Daire","2 +
                        1","100 m²","31
                      Yaşında","Üçyol Metro Yakını 2+1 Full Yapılı Kiralık Daire","Konak, Piri Reis Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/3/4/3/2/2/4/8d1e69e5-930c-4127-9180-48265da5faeb.jpeg","",""
"https://www.hepsiemlak.com/izmir-buca-goksu-kiralik/daire/70103-625","22","12.000","12-04-2024","Kiralık Daire","2 +
                        1","100 m²","21
                      Yaşında","Egebay Gayrimenkul,Den Kiralık 2+1 Doğalgazlı Ara Kat Daire","Buca, Göksu Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/3/1/2/2/4/c64b7d78-f59f-4b01-b8e4-766218778d90.jpeg","https://www.hepsiemlak.com/emlak-ofisi/egebay-gayrimenkul-70103","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/0/1/0/7/0/f4efc9dc-adfa-4d9f-804a-19db702a46c4.jpg"
"https://www.hepsiemlak.com/izmir-gaziemir-atifbey-kiralik/daire/140180-166","27","18.000","22-02-2024","Kiralık Daire","2 +
                        1","114 m²","16
                      Yaşında","Gaziemir Atıfbey Mah. Meydan Da Kapalı Mutfak 2+1 Kiralık Daire","Gaziemir, Atıfbey Mahallesi","1. Kat","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/1/0/4/1/7f582be0-e912-4e28-a7f0-d4ff3eccb284.jpg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-pasha-140180",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/78202-2522","59","45.000","07-03-2024","Kiralık Daire","5 +
                        1","250 m²","26
                      Yaşında","Balçova'da Deniz Manzaralı Eşyalı 5+1 Dubleks Kiralık Daire","Balçova, Korutürk Mahallesi","2. Kat","","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-atakent-kiralik/daire/4762-4384","51","30.000","15-03-2024","Kiralık Daire","3 +
                        1","130 m²","35
                      Yaşında","Karşıyaka Atakent  Venedik Sitesi Sahile Tramvaya Yakın Mobilyalı Kiralık 3+1 Daire","Karşıyaka, Atakent Mahallesi","3. Kat","","",""
"https://www.hepsiemlak.com/izmir-guzelbahce-camli-kiralik/villa/66531-1254","35","120.000","27-03-2024","Kiralık Villa","4 +
                        2","330 m²","5
                      Yaşında","Güzelbahçe 4mevsim Sitesi Güvenlik Ve Özel Havuzlu Kiralık Villa","Güzelbahçe, Çamlı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/4/3/1/8/1/4/31a9641e-8bcc-4050-9f05-f2dac6ed1793.jpeg","https://www.hepsiemlak.com/emlak-ofisi/remax-flex-66531","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/3/5/6/6/0/d4056d19-3d84-453a-bfd9-464345248c26.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/residence/74526-2709","39","250.000","05-03-2024","Kiralık Residence","1 +
                        1","100 m²","Sıfır Bina","Çeşme Swiss Residence'ta Daire By Aktar'dan","Çeşme, Ilıca Mahallesi","6. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/1/0/6/9/0/4/a0acabba-a7c7-4d41-ba64-dae50fa8c0f2.jpeg","",""
"https://www.hepsiemlak.com/izmir-bornova-umit-kiralik/daire/2195-3314","7","15.000","25-03-2024","Kiralık Daire","2 +
                        1","100 m²","4
                      Yaşında","Yeni Binada Kiralık Daire","Bornova, Ümit Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/0/8/0/4/2/4/c5152d3e-8a61-4734-b383-b297d12b3a52.jpeg","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nova-2195","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/1/2/0/0/7934a40e-6b7b-4993-8308-b10f6b6e8f3d.jpg"
"https://www.hepsiemlak.com/izmir-konak-mimar-sinan-kiralik/daire/48991-2309","30","17.000","17-03-2024","Kiralık Daire","3 +
                        1","100 m²","31
                      Yaşında","Alsancak Trt Binası Yakınında Kiralık 3+1 Yüksek Giriş Daire","Konak, Mimar Sinan Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/6/1/6/0/2/4/b1d52a90-2f50-4729-b3ac-b61ca390c913.jpg","https://www.hepsiemlak.com/emlak-ofisi/epa-izmir-hatay-temsilciligi-48991","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/9/8/4/0/646a2beb-4fda-477a-acb9-2162ded39307.jpg"
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/9163-922","30","12.000","11-03-2024","Kiralık Daire","Stüdyo","22 m²","16
                      Yaşında","Son 1 Daire! Balçova I Ulusalofis Faturalar Dahil! Kız Öğrenciye 1+0 Ekonomi Karşısı","Balçova, Korutürk Mahallesi","Giriş Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/4/6/7/7/1/4/5bd0c80f-0ed0-4a01-8ba4-23936c89ac5f.jpeg","",""
"https://www.hepsiemlak.com/izmir-guzelbahce-camli-kiralik/daire/134365-119","20","12.000","09-04-2024","Kiralık Daire","3 +
                        1","145 m²","16
                      Yaşında","Çamlı Gayrimenkulden Geniş Ferah 3+1 Daire","Güzelbahçe, Çamlı Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/8/1/3/1/2/4/97d06cc7-2f00-4101-97d4-9db24e6488ce.jpeg","https://www.hepsiemlak.com/emlak-ofisi/camli-gayrimenkul-134365","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/6/3/4/3/1/63b175b5-10ba-423d-b02a-1aed27a47de5.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/137810-22","18","14.000","13-03-2024","Kiralık Daire","2 +
                        1","90 m²","25
                      Yaşında","Atatürk Mahallesinde Eşyalı 2+1 Kiralık Daire","Bornova, Atatürk Mahallesi","Zemin","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/9/1/8/0/2/4/574e754a-e87b-4b4e-bfca-0b993f90418e.jpg","https://www.hepsiemlak.com/emlak-ofisi/inci-emlak-gayrimenkul-danismanligi-137810","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/1/8/7/3/1/9306ea51-d89f-47a2-9f67-753efd0190ad.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-fikri-altay-kiralik/daire/2527-12765","25","21.000","06-04-2024","Kiralık Daire","3 +
                        1","125 m²","24
                      Yaşında","Saygınnergiz Team - Karşıyaka Fikrialtay'da Eşyalı Kiralık 3+1daire","Karşıyaka, Fikri Altay Mahallesi","7. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/6/9/2/1/2/4/648993d8-fe77-4540-b322-b944dcec7bdb.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-adres-2527","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/2/5/2/0/0/1a302320-ccdd-4f31-95f3-cc4105f69628.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ilica-kiralik/villa/4993-3622","33","800.000","10-04-2024","Kiralık Villa","4 +
                        1","250 m²","5
                      Yaşında","Çeşme Mamurbaba'da Sezonluk Kiralık 4+1 Müstakil Havuzlu Villa","Çeşme, Ilıca Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/6/3/3/0/4/757fc3ed-5d45-4d33-9236-1bd91bc8ddbb.jpg","https://www.hepsiemlak.com/emlak-ofisi/cesme-atilla-emlak-4993","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/9/9/4/0/0/925a2600-78bb-4e8f-b636-5c95b8a20f62.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/15356-5537","29","9.000","06-03-2024","Kiralık Daire","1 +
                        1","55 m²","13
                      Yaşında","Buca Atatürk Mah. Site İçinde, Full Eşyalı Kiralık 1+1 Daire","Buca, Atatürk Mahallesi","En Üst Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/5/9/8/9/1/4/164a33a2-eb4e-4bd4-967b-c6494de7e509.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-izmir-buca-temsilciligi-15356","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/3/5/1/0/dd1d6e78-ba67-4d2e-9977-287eca55e573.jpg"
"https://www.hepsiemlak.com/izmir-foca-ataturk-kiralik/daire/6067-150","20","20.000","13-04-2024","Kiralık Daire","2 +
                        1","80 m²","35
                      Yaşında","Simge Emlak'ta Foça Merkezde Kiralık Daire","Foça, Atatürk Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/2/0/5/0/2/4/1705252507796-42050273.jpg","",""
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/130324-514","20","15.000","09-04-2024","Kiralık Daire","2 +
                        1","85 m²","Sıfır Bina","Güneş Emlak'tan 2+1 85m2 D.Gazlı Asansörlü Otoparklı Lüks Daire","Buca, Hürriyet Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/4/3/3/2/2/4/b69e40a7-12f7-455b-970b-67b56e5151b8.jpeg","",""
"https://www.hepsiemlak.com/izmir-karabaglar-refet-bele-kiralik/daire/76019-1394","11","12.500","24-02-2024","Kiralık Daire","2 +
                        1","95 m²","15
                      Yaşında","Yeşilyurt Refetbele 2+1 Dogalgazlı","Karabağlar, Refet Bele Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/0/8/5/2/2/4/1708768505563-42258051.jpg","",""
"https://www.hepsiemlak.com/izmir-konak-selcuk-kiralik/daire/114527-753","2","3.000","04-04-2024","Kiralık Daire","1 +
                        1","50 m²","40
                      Yaşında","Klâsik 1+1 Daire","Konak, Selçuk Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/0/2/6/8/1/4/1701676596936-41862027.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/36744-4494","30","600.000","29-03-2024","Kiralık Villa","3 +
                        2","130 m²","8
                      Yaşında","Alaçatı Çamlıkyol'da Sezonluk Kiralık Özel Havuzlu Tek Müstakil 3+2 Villa","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/9/0/9/5/4/9/0/3/75833042-45a5-406e-bc12-782e51eaddf0.jpg","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg"
"https://www.hepsiemlak.com/izmir-bornova-karacaoglan-kiralik/daire/78224-1370","11","14.000","11-03-2024","Kiralık Daire","1 +
                        1","65 m²","5
                      Yaşında","Bornova Mevlana Mah. Kiralık 1+1 Daire","Bornova, Karacaoğlan Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/8/2/8/0/4/ef160f73-5593-4f1a-855e-11c8259f015f.jpeg","",""
"https://www.hepsiemlak.com/izmir-cesme-ardic-kiralik/yazlik/65747-1416","35","300.000","23-03-2024","Kiralık Yazlık","5 +
                        2","220 m²","25
                      Yaşında","(a1416) Denize, Plaja 50 M, Deniz Manzaralı 5+2 Fourlex Villa.","Çeşme, Ardıç Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/4/2/3/6/3/4fdc3361-cfe6-4678-a051-17952aebab43.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/93598-673","32","550.000","05-04-2024","Kiralık Villa","4 +
                        1","160 m²","8
                      Yaşında","Alaçatı Gayrimenkul'den Göbene'de Site İçinde Sezonluk  Kiralık  Villa.","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/9/6/6/8/6/3/525f5f7a-939e-449c-a9fe-55fb9130321c.jpg","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-93598","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/9/5/3/9/0/db8531c2-d7c0-412e-990b-32dad2d6b1dd.jpg"
"https://www.hepsiemlak.com/izmir-odemis-akincilar-kiralik/daire/0-42141416","11","10.000","05-02-2024","Kiralık Daire","2 +
                        1","105 m²","30
                      Yaşında","Ödemiş'in En Merkezi Noktasında Kiralık Full Yapılı Daire","Ödemiş, Akıncılar Mahallesi","3. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/1/4/1/2/4/rtndEOQw_ipRkkYWkW8Iv.png","",""
